locusId	sysName	desc	Minimal Media+Sucrose	Minimal Media+Glucose	Cucumber_1	Cucumber_2	name	scaffoldId	begin	end	strand
LU633_RS05225	LU633_RS05225	endonuclease/exonuclease/phosphatase family protein	-0.806447013475426	-0.394969231814564	0.852559855504069	1.86557081594492		NZ_CP089932.1	1032518	1033324	+
LU633_RS05230	LU633_RS05230	murein transglycosylase D	0.0539554333146131	-0.105182815389008	0.462172927598899	0.221910743092745	mltD	NZ_CP089932.1	1033684	1035072	-
LU633_RS05235	LU633_RS05235	hydroxyacylglutathione hydrolase	-2.73132616154536	-2.98263038389287	-1.81212469554366	0.483284953727337	gloB	NZ_CP089932.1	1035142	1035897	-
LU633_RS05240	LU633_RS05240	class I SAM-dependent methyltransferase	0.560549641711256	0.0941212023489776	-1.30416262279599	-3.24002272386791		NZ_CP089932.1	1035943	1036680	+
LU633_RS05260	LU633_RS05260	acireductone synthase	-0.21951939681895	-0.0781743845441203	0.375451528929811	-0.210491838930079	mtnC	NZ_CP089932.1	1038593	1039034	+
LU633_RS05265	LU633_RS05265	acireductone dioxygenase	0.0002967852890125	0.0953809258866156	0.174898890986674	0.747432689503098		NZ_CP089932.1	1039006	1039477	+
LU633_RS05270	LU633_RS05270	S-methyl-5-thioribose-1-phosphate isomerase	0.0470533978770129	-0.146908180038786	-0.213143981588041	-0.0325816781302719	mtnA	NZ_CP089932.1	1039734	1040765	-
LU633_RS05275	LU633_RS05275	S-methyl-5-thioribose kinase	-0.0639633682929277	-0.477469295863342	-0.310021678673093	0.458721979546594	mtnK	NZ_CP089932.1	1040914	1042113	+
LU633_RS05285	LU633_RS05285	acyl-CoA dehydrogenase family protein	0.128317185679639	0.102557711110552	0.632706390952488	0.11509182751021		NZ_CP089932.1	1042958	1043724	-
LU633_RS05295	LU633_RS05295	class II glutamine amidotransferase	-0.571910285222822	-0.0655081217917263	0.374560840781317	-0.0124435317838478		NZ_CP089932.1	1044560	1045327	+
LU633_RS05300	LU633_RS05300	peptidoglycan meso-diaminopimelic acid protein amidase	-0.21905204657634	-0.129484310054872	0.75467390703519	0.39217924273219	dpaA	NZ_CP089932.1	1045298	1046041	-
LU633_RS05310	LU633_RS05310	DNA polymerase IV	0.0915477429566716	-0.196097985733707	-0.132559266950138	-0.376883157375839	dinB	NZ_CP089932.1	1047600	1048655	+
LU633_RS05315	LU633_RS05315	beta-Ala-His dipeptidase	-0.0200153358602728	-0.47984909770245	-0.0428891231283495	-0.432587906123576	pepD	NZ_CP089932.1	1048823	1050280	-
LU633_RS05325	LU633_RS05325	esterase FrsA	-0.201538831308548	-0.404405056589928	0.328653669714708	-0.359765818548836	frsA	NZ_CP089932.1	1051136	1052356	+
LU633_RS05330	LU633_RS05330	sigma factor-binding protein Crl	-0.172184733172219	-0.143027673598025	1.42055539179923	0.328284967304976	crl	NZ_CP089932.1	1052461	1052862	+
LU633_RS05340	LU633_RS05340	porin	0.692839328723476	0.126936821659887	0.390328250165163	0.268324198901791		NZ_CP089932.1	1054395	1054593	-
LU633_RS05350	LU633_RS05350	glutamate 5-kinase	-4.56037474728878	-4.91461335005346	-4.11715040433806	-2.93150035217651	proB	NZ_CP089932.1	1055053	1056156	+
LU633_RS05355	LU633_RS05355	glutamate-5-semialdehyde dehydrogenase	-4.43482943213301	-5.1280506984387	-4.93015687380039	-3.12815495269581	proA	NZ_CP089932.1	1056172	1057425	+
LU633_RS05360	LU633_RS05360	LysE family translocator	-0.153832887573118	0.0885822726376673	-0.391738115956227	-0.0563974302063337		NZ_CP089932.1	1057509	1057628	+
LU633_RS05365	LU633_RS05365	HNH endonuclease	-0.189234234835157	0.356758345325339	1.325226095428	0.0931968144029334		NZ_CP089932.1	1057671	1058036	+
LU633_RS05370	LU633_RS05370	class I fumarate hydratase FumA	-3.53619017034548	-3.2831706533172	-1.25750614537452	-0.698035891388682		NZ_CP089932.1	1058565	1060211	-
LU633_RS05375	LU633_RS05375	anion permease	0.0346835703167256	0.0188884141640151	-0.209742650458842	0.270127882268164		NZ_CP089932.1	1060266	1061702	-
LU633_RS05385	LU633_RS05385	hypothetical protein	-0.711939089162242	-0.0330758903559493	-0.408421031370273	1.55865077546413		NZ_CP089932.1	1063317	1063832	+
LU633_RS05390	LU633_RS05390	flavocytochrome c	-0.247250164754816	-0.332685787515559	-0.0899919171158998	0.459083282693339		NZ_CP089932.1	1063980	1064660	+
LU633_RS05395	LU633_RS05395	FAD-binding protein	-0.0072828517644196	0.474656492195711	-0.877126044393668	2.70078572013411		NZ_CP089932.1	1064699	1064905	+
LU633_RS05400	LU633_RS05400	FAD-binding protein	-0.177797325037464	-0.280452203122775	-0.601774571216552	-0.314999710985136		NZ_CP089932.1	1064924	1065487	+
LU633_RS05410	LU633_RS05410	FAD-binding protein	0.243518138433913	-0.356533948904335	0.504147391917128	-0.478732332607035		NZ_CP089932.1	1065675	1065920	+
LU633_RS05415	LU633_RS05415	FAD:protein FMN transferase	-0.0329334488721722	0.233144999263985	0.431499798428302	0.114975638594351		NZ_CP089932.1	1065971	1066939	+
LU633_RS05420	LU633_RS05420	two-component system response regulator DcuR	-0.153998549139301	-0.243885215739493	0.377812338203286	-0.605195155149017	dcuR	NZ_CP089932.1	1066917	1067640	-
LU633_RS05425	LU633_RS05425	ATP-binding protein	-0.0180382414423792	0.218846327385432	1.11514759295728	-0.168978172153282		NZ_CP089932.1	1067637	1067930	-
LU633_RS05430	LU633_RS05430	MurR/RpiR family transcriptional regulator	-0.148973973785919	-0.072763166833797	-0.222907832404563	-0.390324421771711		NZ_CP089932.1	1067956	1068816	-
LU633_RS05440	LU633_RS05440	HTH-type transcriptional regulator UlaR	0.130765784990322	-0.0691665138396707	0.18121174393617	0.497177821133719	ulaR	NZ_CP089932.1	1069204	1069959	-
LU633_RS05445	LU633_RS05445	L-ascorbate 6-phosphate lactonase	0.420243899506504	0.15243401966863	0.822382292146249	0.265227601285698	ulaG	NZ_CP089932.1	1070065	1071129	-
LU633_RS05450	LU633_RS05450	PTS ascorbate transporter subunit IIC	-0.0455580989777984	-0.108080407418167	0.193380668483309	0.587989073447537		NZ_CP089932.1	1071515	1072048	+
LU633_RS05465	LU633_RS05465	PTS ascorbate transporter subunit IIC	-0.10136420706761	-0.123423258229741	0.117145954521112	0.247410064388585		NZ_CP089932.1	1073949	1074830	+
LU633_RS05470	LU633_RS05470	PTS ascorbate transporter subunit IIB	0.0973308953039097	0.102993428787849	0.609605549142143	0.0292426173594795	ulaB	NZ_CP089932.1	1074863	1075171	+
LU633_RS05475	LU633_RS05475	PTS ascorbate transporter subunit IIA	-0.66124829114787	-0.338619597859432	-0.34655916287225	-0.250863092409694	ulaC	NZ_CP089932.1	1075362	1075841	+
LU633_RS05480	LU633_RS05480	3-keto-L-gulonate-6-phosphate decarboxylase UlaD	0.173338369134501	-0.236154994653776	-0.831377654603699	0.668228773918442		NZ_CP089932.1	1075857	1076513	+
LU633_RS05485	LU633_RS05485	L-ribulose-5-phosphate 3-epimerase	-0.0904699155861299	-0.146238412480408	0.0793984491696234	0.165916020220236		NZ_CP089932.1	1076523	1077383	+
LU633_RS05490	LU633_RS05490	L-ribulose-5-phosphate 4-epimerase	-0.0314262380497019	0.162905952094743	-0.978988917336775	0.393841385104908		NZ_CP089932.1	1077380	1078069	+
LU633_RS05495	LU633_RS05495	hypothetical protein	0.175972288539015	-0.131969805679635	0.427176852748511	0.578963003113125		NZ_CP089932.1	1078230	1078649	+
LU633_RS05505	LU633_RS05505	hypothetical protein	-0.735239703432565	-0.205428573021359	0.114982871160026	-0.370017045150757		NZ_CP089932.1	1079551	1079901	-
LU633_RS05515	LU633_RS05515	MFS transporter	-0.226131095209141	0.17449088567178	-0.0764006747656476	-0.137991191494067		NZ_CP089932.1	1080950	1081457	-
LU633_RS05520	LU633_RS05520	sugar porter family MFS transporter	-0.130786464990663	-0.326971747419747	-0.326411486447102	-0.529371114636339		NZ_CP089932.1	1081469	1081765	-
LU633_RS05525	LU633_RS05525	MFS transporter	-0.0004710370897687	-0.064342928427121	-0.861390945829273	-0.479554690238033		NZ_CP089932.1	1081772	1082074	-
LU633_RS05550	LU633_RS05550	beta-propeller fold lactonase family protein	-0.0308582586296182	0.0745254298357929	0.0537787853780902	0.291599106400561		NZ_CP089932.1	1092468	1093523	-
LU633_RS05560	LU633_RS05560	hypothetical protein	-0.887285966314165	-0.06093184758509	0.0936329745335676	0.686977326934427		NZ_CP089932.1	1094894	1095055	-
LU633_RS05585	LU633_RS05585	type II toxin-antitoxin system mRNA interferase toxin, RelE/StbE family	0.258439081696317	0.266879433235601	-0.118766126028107	0.575704930374273		NZ_CP089932.1	1098399	1098674	-
LU633_RS05605	LU633_RS05605	TIGR03745 family integrating conjugative element membrane protein	-0.0861967758075499	0.231210187276735	-0.0626064214515385	-0.0306368694847405		NZ_CP089932.1	1099677	1100054	+
LU633_RS05610	LU633_RS05610	TIGR03750 family conjugal transfer protein	-0.107379283466168	-0.0339611653703467	-0.861766377396072	-0.204714246969604		NZ_CP089932.1	1100066	1100155	+
LU633_RS05620	LU633_RS05620	TIGR03752 family integrating conjugative element protein	0.113107422135971	0.0012077345468303	0.0226230038257162	-0.208395147381924		NZ_CP089932.1	1101116	1102630	+
LU633_RS05645	LU633_RS05645	YrhA family protein	-0.436898815534315	-0.0511786550726846	0.394957797757073	-0.522346476310139		NZ_CP089932.1	1106725	1107231	-
LU633_RS05650	LU633_RS05650	HNH endonuclease	-0.237224750085253	-0.0332831719247222	-0.118868974439499	0.503359253496883		NZ_CP089932.1	1107241	1107900	-
LU633_RS05665	LU633_RS05665	mobilization protein MobX	0.0825255423160577	-0.257584816853038	-0.337549611062837	-0.160516609649059		NZ_CP089932.1	1110029	1110253	+
LU633_RS05670	LU633_RS05670	SDR family oxidoreductase	0.333872399706546	0.0321689845229557	-1.34374153771695	-0.0781335230988698		NZ_CP089932.1	1110366	1111217	-
LU633_RS05675	LU633_RS05675	helix-turn-helix transcriptional regulator	-0.0309165834225267	-0.277638687263917	1.70970019180252	0.256627713972481		NZ_CP089932.1	1111319	1111711	+
LU633_RS05680	LU633_RS05680	alpha/beta hydrolase-fold protein	0.212762476308721	0.150790029253551	0.0150407619420039	0.0310911363395263		NZ_CP089932.1	1111961	1112980	+
LU633_RS05685	LU633_RS05685	hypothetical protein	0.113147072876727	-0.334189229653605	0.116596478127674	0.186835827428764		NZ_CP089932.1	1113162	1113419	-
LU633_RS05690	LU633_RS05690	class I SAM-dependent methyltransferase	0.0119223493524359	0.169961900619413	-0.0777918295473321	0.191039232729718		NZ_CP089932.1	1113633	1114148	-
LU633_RS05695	LU633_RS05695	hypothetical protein	0.2430791771068	0.0012359266203348	-0.233985594887864	-0.157110085668621		NZ_CP089932.1	1114141	1114416	-
LU633_RS05700	LU633_RS05700	hypothetical protein	-0.171751749560323	0.0434818882010042	0.0768025895202726	0.0554116888026841		NZ_CP089932.1	1114409	1114687	-
LU633_RS05705	LU633_RS05705	LysR family transcriptional regulator	0.0683520972254588	0.200359732554149	-0.337356280795968	-0.19649824355903		NZ_CP089932.1	1114725	1114988	-
LU633_RS05715	LU633_RS05715	hypothetical protein	0.322932538723374	-0.129503914254429	0.440006143435227	-0.275507748055817		NZ_CP089932.1	1116341	1117309	-
LU633_RS05720	LU633_RS05720	AHL-synthase EanI	-0.0646015455957711	0.0549141093078512	0.140266818465717	0.0365745520609133		NZ_CP089932.1	1117689	1118321	+
LU633_RS05725	LU633_RS05725	LuxR family transcriptional regulator	-0.285016776516151	-0.215654509502242	-0.195028705249557	-0.0369503020254847		NZ_CP089932.1	1118293	1119048	-
LU633_RS05735	LU633_RS05735	TraI domain-containing protein	-0.224462965904868	-0.068965949500901	1.06871961872103	-0.393438940873153		NZ_CP089932.1	1120546	1122039	+
LU633_RS05740	LU633_RS05740	site-specific integrase	-0.0514499181727184	-0.223874089459369	0.130647422620486	0.460512862543906		NZ_CP089932.1	1122074	1123033	+
LU633_RS05745	LU633_RS05745	ParA family protein	0.0131075174194832	0.192474801516411	0.497201465910857	0.0024717343082674		NZ_CP089932.1	1123424	1124311	+
LU633_RS05750	LU633_RS05750	SPI-7-type island replicative DNA helicase	-0.164058314396266	-0.0572452466916805	-0.0646660992570296	-0.243683216607013	dnaB-PI	NZ_CP089932.1	1124304	1125671	+
LU633_RS05755	LU633_RS05755	ParB family protein	-0.0883175867179777	0.0333985552822162	-0.0119197906292088	-0.0384061557324173		NZ_CP089932.1	1125668	1127434	+
LU633_RS05765	LU633_RS05765	DUF2786 domain-containing protein	-0.946998613016043	-0.548109651091693	-2.07425753150139	-1.00209520627428		NZ_CP089932.1	1127674	1128414	+
LU633_RS05770	LU633_RS05770	DUF2857 domain-containing protein	-0.0970447212343808	0.104716666465316	0.692379726374916	0.0229659606237549		NZ_CP089932.1	1128499	1129095	+
LU633_RS05780	LU633_RS05780	STY4528 family pathogenicity island replication protein	0.0147772196305107	-0.0572764003035139	0.836856358258573	0.0353876369418016		NZ_CP089932.1	1129404	1130639	+
LU633_RS05785	LU633_RS05785	TIGR03761 family integrating conjugative element protein	-0.379859536119323	-0.189968072985892	-1.67417566551313	-1.35928955631505		NZ_CP089932.1	1130967	1131686	+
LU633_RS05790	LU633_RS05790	DNA topoisomerase III	0.165079768470021	0.0736606725048761	-0.104832040176356	0.513848982449433		NZ_CP089932.1	1131703	1133349	+
LU633_RS05800	LU633_RS05800	hypothetical protein	0.520090285644078	0.216101859113496	0.861782140839926	0.247206791269158		NZ_CP089932.1	1134780	1135016	+
LU633_RS05805	LU633_RS05805	DNA adenine methylase	0.354528107823572	0.154160244657516	0.818658946781929	-0.069013765109013		NZ_CP089932.1	1134985	1135770	-
LU633_RS05810	LU633_RS05810	sugar O-acetyltransferase	0.418972591619533	0.18288024104965	0.439508378541559	0.809253632882041		NZ_CP089932.1	1135897	1136481	+
LU633_RS05815	LU633_RS05815	DUF1378 family protein	0.616972968760594	0.251478219925421	0.363471685314854	-0.226085556655709		NZ_CP089932.1	1136551	1136703	-
LU633_RS05820	LU633_RS05820	DUF826 domain-containing protein	-0.219889331766093	0.0315483455817701	-0.837293873009958	-0.491212512668957		NZ_CP089932.1	1136778	1136948	-
LU633_RS05825	LU633_RS05825	tail assembly chaperone	0.530626852724944	0.304646762700931	0.0452924475297956	0.7049519321661		NZ_CP089932.1	1137036	1137608	-
LU633_RS05830	LU633_RS05830	phage tail protein	0.420200758337295	0.272773557750457	0.44674417552055	0.586625183027586		NZ_CP089932.1	1137605	1138273	-
LU633_RS05840	LU633_RS05840	baseplate J/gp47 family protein	0.548732295499152	0.28765486490572	-0.113372660578218	-1.2729857767943		NZ_CP089932.1	1139109	1140179	-
LU633_RS05850	LU633_RS05850	phage baseplate assembly protein V	0.430696664871891	0.254615007062105	-0.0869972814810993	0.362707897236337		NZ_CP089932.1	1140626	1141291	-
LU633_RS05855	LU633_RS05855	phage tail protein	0.27522571348831	0.218072840846855	-0.241933251935607	-0.560430673953327		NZ_CP089932.1	1141284	1142402	-
LU633_RS05860	LU633_RS05860	DNA circularization N-terminal domain-containing protein	0.327647026346968	0.162316382595406	0.244609100258798	0.672165240537262		NZ_CP089932.1	1142386	1143705	-
LU633_RS05865	LU633_RS05865	phage tail tape measure protein	0.50252469216794	0.0809122303604001	-0.173816894809841	0.159634058258705		NZ_CP089932.1	1143705	1146005	-
LU633_RS05870	LU633_RS05870	hypothetical protein	0.794758712420858	0.5835908655778	0.736944727437955	0.962376777764094		NZ_CP089932.1	1146140	1146529	-
LU633_RS05875	LU633_RS05875	hypothetical protein	0.543966276439509	0.29860034886228	0.191133709839671	0.78772935487201		NZ_CP089932.1	1146529	1146897	-
LU633_RS05880	LU633_RS05880	phage sheath protein	0.376954668950131	0.295599537740748	0.470271884157611	0.0385049658488477		NZ_CP089932.1	1146908	1148359	-
LU633_RS05885	LU633_RS05885	DUF2635 domain-containing protein	0.256311670290711	0.16295441214589	-0.602960886998158	0.497408915054581		NZ_CP089932.1	1148356	1148601	-
LU633_RS05890	LU633_RS05890	DUF1834 family protein	0.40879039495349	0.42067294234713	-0.490627166492839	-1.64568563654687		NZ_CP089932.1	1148594	1149244	-
LU633_RS05900	LU633_RS05900	Mu-like prophage major head subunit gpT family protein	0.331977015870188	0.230427820574968	0.409820714867263	-0.0366214467121591		NZ_CP089932.1	1149687	1150598	-
LU633_RS05905	LU633_RS05905	hypothetical protein	0.040409599292669	0.0817371494698802	-0.196881756124491	0.399966736506099		NZ_CP089932.1	1150617	1151048	-
LU633_RS05910	LU633_RS05910	phage protease	0.846689734093789	0.183556716536247	0.546473181225756	-0.632546629538868		NZ_CP089932.1	1151045	1152130	-
LU633_RS05915	LU633_RS05915	phage virion morphogenesis protein	0.88734183795976	0.359153620779735	1.63967212045552	0.518367369738532		NZ_CP089932.1	1152382	1152858	-
LU633_RS05920	LU633_RS05920	minor capsid protein	0.823086793726176	0.0810357027105185	-1.29215320650659	-1.10433271999863		NZ_CP089932.1	1152855	1154111	-
LU633_RS05925	LU633_RS05925	DUF935 family protein	0.492173172770046	0.118974603542614	0.0674643197346665	-0.750535720970936		NZ_CP089932.1	1154104	1155663	-
LU633_RS05930	LU633_RS05930	phage terminase large subunit	0.330774619214966	0.0079016241446496	-0.400664518037829	-0.640088988296183	terL	NZ_CP089932.1	1155664	1157352	-
LU633_RS05945	LU633_RS05945	hypothetical protein	0.915754896099366	0.646385231841358	0.938386599743475	1.82039731052935		NZ_CP089932.1	1158107	1158373	-
LU633_RS05955	LU633_RS05955	hypothetical protein	0.281469032889765	0.720222379522323	0.67745690266575	0.995342335097572		NZ_CP089932.1	1158569	1159048	-
LU633_RS05965	LU633_RS05965	lysozyme	-0.786842590487802	-0.114254719918725	-0.432724796098721	-0.213429231153949		NZ_CP089932.1	1159307	1159762	-
LU633_RS05970	LU633_RS05970	hypothetical protein	0.816265270401265	0.462145091792338	2.20003469055847	0.528358912483504		NZ_CP089932.1	1159847	1160296	-
LU633_RS05975	LU633_RS05975	regulatory protein GemA	0.717520832688025	0.391839150009439	0.7550437763091	0.814525246940909		NZ_CP089932.1	1160298	1160693	-
LU633_RS05985	LU633_RS05985	hypothetical protein	0.843356149425468	0.235455890421551	-2.62473672729451	0.981689789831834		NZ_CP089932.1	1161474	1161701	-
LU633_RS05990	LU633_RS05990	3'-5' exoribonuclease	0.615694309988501	0.376426210257315	0.661835092528946	-0.0042883844708612		NZ_CP089932.1	1161694	1162530	-
LU633_RS06000	LU633_RS06000	ANR family transcriptional regulator	0.920795655647019	-0.161484740384149	-2.20383049896592	-0.385466235277086		NZ_CP089932.1	1163052	1163273	-
LU633_RS06005	LU633_RS06005	DUF3164 family protein	0.154073563367105	0.184514387522642	-0.399320880740704	0.0557052548803725		NZ_CP089932.1	1163275	1163904	-
LU633_RS06010	LU633_RS06010	hypothetical protein	-1.68861889390701	-2.27990092620702	-0.16742291680821	-2.16113503038817		NZ_CP089932.1	1163894	1164124	-
LU633_RS06025	LU633_RS06025	AAA family ATPase	-0.217384370987532	-0.100911980383947	-0.65682236300904	0.23131837320523		NZ_CP089932.1	1164547	1165467	-
LU633_RS06030	LU633_RS06030	Mu transposase C-terminal domain-containing protein	0.440493096746228	0.170193787961998	0.181014754322382	-0.132967062844439		NZ_CP089932.1	1165478	1167550	-
LU633_RS06040	LU633_RS06040	helix-turn-helix domain-containing protein	0.239276437541391	-0.312894200839928	-1.25908408823736	-0.329730026589707		NZ_CP089932.1	1167983	1168582	+
LU633_RS06045	LU633_RS06045	TIGR03746 family integrating conjugative element protein	-0.386533278337113	-0.251284405819647	-0.681376108773567	-0.0201970023110012		NZ_CP089932.1	1168868	1169479	+
LU633_RS06055	LU633_RS06055	TIGR03752 family integrating conjugative element protein	-0.177315116178811	0.199334973698903	-0.770259428664213	-1.16986932102947		NZ_CP089932.1	1170363	1171895	+
LU633_RS06070	LU633_RS06070	conjugative transfer ATPase	-0.0011313456171069	0.0142804845518549	-0.386395207390952	-1.28141262220479		NZ_CP089932.1	1172558	1175383	+
LU633_RS06080	LU633_RS06080	hypothetical protein	0.131503214055198	-0.0659503405121893	-0.326593496362616	1.56952441344163		NZ_CP089932.1	1175970	1176287	+
LU633_RS06085	LU633_RS06085	DUF4225 domain-containing protein	-0.109402167441111	-0.146261125731836	-0.576928628364984	0.166237233562089		NZ_CP089932.1	1176281	1177099	-
LU633_RS06090	LU633_RS06090	type III effector	0.0285638258653231	0.0654949886248344	-0.572331670530877	0.0528328814016299		NZ_CP089932.1	1177843	1178478	+
LU633_RS06095	LU633_RS06095	hypothetical protein	0.0247510428108706	-0.222499800293371	-0.286254013833302	0.287183249946692		NZ_CP089932.1	1178590	1179813	+
LU633_RS06100	LU633_RS06100	ATP-binding protein	0.212472934471852	0.0797912450105499	0.23828785990599	0.0164119475894844		NZ_CP089932.1	1180542	1182923	+
LU633_RS06125	LU633_RS06125	conjugal transfer protein TraG N-terminal domain-containing protein	0.367307827088856	0.0757945860924537	-0.165504890684828	-0.044119544536013		NZ_CP089932.1	1186244	1187782	+
LU633_RS06130	LU633_RS06130	hypothetical protein	-0.0150486481113554	-0.167973228175794	0.144627574409811	0.485739245031781		NZ_CP089932.1	1187825	1188091	-
LU633_RS06135	LU633_RS06135	hypothetical protein	0.024562530449082	0.119605999898604	0.0359903703419227	0.526157459820687		NZ_CP089932.1	1188342	1189562	+
LU633_RS06345	LU633_RS06345	Mu transposase C-terminal domain-containing protein	0.488691345625982	0.219645048379168	-0.104888964968403	1.15730363693488		NZ_CP089932.1	1219337	1220077	-
LU633_RS06355	LU633_RS06355	hypothetical protein	-0.797624605622623	-0.429744228386963	-0.257632453487912	-0.697345280326456		NZ_CP089932.1	1220865	1221068	+
LU633_RS06360	LU633_RS06360	single-stranded DNA-binding protein	0.400138001393702	-0.858800475374262	-1.21548464909154	-1.33901215031613		NZ_CP089932.1	1221081	1221566	+
LU633_RS06370	LU633_RS06370	PilL N-terminal domain-containing protein	-0.173058702523607	-0.213812415398355	-0.203823591210152	-0.567316784289156		NZ_CP089932.1	1222218	1222850	+
LU633_RS06375	LU633_RS06375	hypothetical protein	0.257292496552917	-0.0679042073511925	2.51819860451092	-0.671355953834294		NZ_CP089932.1	1222987	1223166	+
LU633_RS06385	LU633_RS06385	TIGR03759 family integrating conjugative element protein	0.295041472248521	0.112587593639534	0.0079194546529757	-0.108315239202636		NZ_CP089932.1	1223600	1224310	+
LU633_RS06395	LU633_RS06395	integrating conjugative element protein	0.100864965102953	0.610846099713616	0.0922247279623323	-0.39190484060998		NZ_CP089932.1	1224984	1225508	+
LU633_RS06400	LU633_RS06400	restriction endonuclease	-0.538417656238347	-0.0948395156802656	-0.226823623214465	-0.417214310298968		NZ_CP089932.1	1225505	1226140	+
LU633_RS06405	LU633_RS06405	hypothetical protein	-0.0868137037950787	-0.164604109209713	-0.271503187748928	-0.640331006939878		NZ_CP089932.1	1226137	1226910	+
LU633_RS06410	LU633_RS06410	type IV conjugative transfer system coupling protein TraD	0.162860359143635	-0.109949190896287	0.0034562251441059	0.0171552555904979	traD	NZ_CP089932.1	1226907	1229021	+
LU633_RS06415	LU633_RS06415	TIGR03747 family integrating conjugative element membrane protein	-0.0210135351439904	0.134847889879336	-0.546731022789831	0.199429829249798		NZ_CP089932.1	1229002	1229760	+
LU633_RS06430	LU633_RS06430	TIGR03745 family integrating conjugative element membrane protein	0.466774119397911	0.164775438231001	0.320297590649551	-0.153562072922538		NZ_CP089932.1	1230634	1230999	+
LU633_RS06435	LU633_RS06435	TIGR03750 family conjugal transfer protein	0.0396339783457255	-0.0401925875502621	0.151470328395273	0.455562304220639		NZ_CP089932.1	1231012	1231377	+
LU633_RS06440	LU633_RS06440	TIGR03746 family integrating conjugative element protein	-0.371975972870779	-0.1878477325292	-0.558449748482345	-1.08532420301068		NZ_CP089932.1	1231374	1232045	+
LU633_RS06445	LU633_RS06445	TIGR03749 family integrating conjugative element protein	0.631783204727567	0.338558254228768	-0.527417761959632	1.61964814988022		NZ_CP089932.1	1232042	1232950	+
LU633_RS06450	LU633_RS06450	TIGR03752 family integrating conjugative element protein	-0.225913895084535	0.0543325841287738	0.353685656654378	0.327146265893009		NZ_CP089932.1	1232943	1234445	+
LU633_RS06455	LU633_RS06455	TIGR03751 family conjugal transfer lipoprotein	0.109181260119086	-0.200491779498883	0.388938224865073	-0.453677065397749		NZ_CP089932.1	1234472	1234875	+
LU633_RS06460	LU633_RS06460	conjugative transfer ATPase	0.070900718313292	-0.0580693261241301	0.0308290509448548	0.358743620493736		NZ_CP089932.1	1234875	1237733	+
LU633_RS06465	LU633_RS06465	hypothetical protein	0.13988003431374	-0.1453175802487	0.428531963369394	0.981879337498796		NZ_CP089932.1	1237730	1238134	+
LU633_RS06470	LU633_RS06470	hypothetical protein	-0.107547794976281	-0.0155223385954989	-0.376852614134881	-0.209668298397784		NZ_CP089932.1	1238297	1238587	+
LU633_RS06475	LU633_RS06475	DUF1795 domain-containing protein	0.14226173346502	0.272988643339103	-0.34694633042294	-0.0257491590075314		NZ_CP089932.1	1238673	1238792	+
LU633_RS06480	LU633_RS06480	hypothetical protein	-0.0263450734275146	0.0585912363774719	0.0247317691403697	0.219042168120206		NZ_CP089932.1	1239023	1242283	+
LU633_RS06485	LU633_RS06485	TIGR03757 family integrating conjugative element protein	-0.30535004578226	-0.332370714733266	-0.577047851673372	-0.561412412496337		NZ_CP089932.1	1242467	1242871	+
LU633_RS06490	LU633_RS06490	TIGR03756 family integrating conjugative element protein	-0.0971446153648732	0.0635735965082108	0.30083975665066	-0.105252376345519		NZ_CP089932.1	1242873	1243880	+
LU633_RS06495	LU633_RS06495	integrating conjugative element protein	0.117163388548395	-0.333294253959534	-0.349397390850788	-0.905825229410844		NZ_CP089932.1	1243891	1245366	+
LU633_RS06500	LU633_RS06500	hypothetical protein	-0.522108544699735	-0.59782777394835	-1.36478077649304	0.722274795295331		NZ_CP089932.1	1245383	1245754	+
LU633_RS06505	LU633_RS06505	conjugal transfer protein TraG N-terminal domain-containing protein	-0.448015774759196	-0.592357471415089	-0.707085033517865	-0.0295517195942687		NZ_CP089932.1	1245751	1246437	+
LU633_RS06510	LU633_RS06510	UvrD-helicase domain-containing protein	0.0445465260575155	-0.116168744339616	-0.11255398390753	0.117223785765078		NZ_CP089932.1	1246675	1248120	+
LU633_RS06515	LU633_RS06515	TraI domain-containing protein	-0.0078614315623155	0.0434317622201315	-0.0047257392486563	-0.489314368326025		NZ_CP089932.1	1248114	1249682	+
LU633_RS06525	LU633_RS06525	phage transcriptional regulator	0.0066161768080571	0.232453848989908	1.54102128055203	-0.0990763502933927		NZ_CP089932.1	1251167	1251556	-
LU633_RS06530	LU633_RS06530	regulatory protein GemA	-0.0488411381428302	-0.251770276056284	0.401197868736424	0.12070019521513		NZ_CP089932.1	1251553	1251978	-
LU633_RS06535	LU633_RS06535	hypothetical protein	-0.25943989845717	-0.313359222893848	-0.0998799565596775	-0.0588252365190818		NZ_CP089932.1	1251978	1252187	-
LU633_RS06540	LU633_RS06540	DUF2786 domain-containing protein	-0.0838207137601279	0.138687599057557	-0.607555615955832	0.60709358596953		NZ_CP089932.1	1252184	1252831	-
LU633_RS06545	LU633_RS06545	hypothetical protein	-0.0558364302822967	-0.368318026824557	1.48398453303885	0.348559315106899		NZ_CP089932.1	1252881	1253069	-
LU633_RS06550	LU633_RS06550	hypothetical protein	0.184549474826693	0.168005219959166	1.34484249167636	-0.193014144449584		NZ_CP089932.1	1253072	1253290	-
LU633_RS06565	LU633_RS06565	AAA family ATPase	0.0643371507095144	-0.0827871749197978	0.542550586559716	0.645104891959511		NZ_CP089932.1	1254462	1255622	-
